Victory,955,Xerath,Fiddlesticks,Brand,Corki,Kog'Maw,Jayce,Gragas,Xayah,Vi,Ekko
Victory,1040,Rakan,Miss Fortune,Aurelion Sol,Swain,Ziggs,Tryndamere,Karma,Katarina,Janna,Mordekaiser
Defeat,790,Ashe,Annie,Lucian,Kennen,Blitzcrank,Akali,Maokai,Shyvana,Teemo,Miss Fortune
Defeat,1097,Karma,Twitch,Kai'Sa,Kled,Janna,Xayah,Vel'Koz,Master Yi,Fiddlesticks,Thresh
Defeat,609,Tristana,Graves,Renekton,Swain,Master Yi,Fizz,Nasus,Warwick,Draven,Caitlyn
Victory,566,Caitlyn,Zoe,Garen,Miss Fortune,Urgot,Akali,Mordekaiser,Lulu,Jax,Taliyah
Victory,1014,Galio,Annie,Miss Fortune,Master Yi,Zed,Evelynn,Kennen,Ryze,Ashe,Jayce
Defeat,1554,Zac,Lulu,Kai'Sa,Nasus,Kayle,Varus,Syndra,Rumble,Warwick,Orianna
Victory,962,Kog'Maw,Thresh,Evelynn,Sivir,Talon,Annie,Heimerdinger,Blitzcrank,Ezreal,Vayne
Victory,1068,Sivir,Karma,Ashe,Amumu,Nunu & Willump,Malzahar,Viktor,Draven,Akali,Gragas
Defeat,1180,Rakan,Urgot,Vladimir,Janna,Kog'Maw,Twitch,Blitzcrank,Amumu,Veigar,Jayce
Victory,1272,Gangplank,Zyra,Illaoi,Karthus,Thresh,Varus,Xayah,Soraka,Zed,Maokai
Defeat,1571,Ezreal,Katarina,Dr. Mundo,Bard,Renekton,Shen,Jhin,Heimerdinger,Ekko,Singed
Defeat,1094,Vladimir,Mordekaiser,Vel'Koz,Varus,Hecarim,Talon,Sivir,Kayn,Janna,Warwick
Victory,681,Kog'Maw,Zed,Galio,Janna,Ashe,Katarina,Rammus,Urgot,Irelia,Cassiopeia
Defeat,1057,Camille,Dr. Mundo,Aatrox,Taliyah,Illaoi,Darius,Nautilus,Vayne,Talon,Graves
Defeat,743,Cassiopeia,Jax,Singed,Malphite,Nunu & Willump,Zilean,Warwick,Varus,Nautilus,Janna
Defeat,769,Nautilus,Dr. Mundo,Teemo,Kayn,Ekko,Darius,Kalista,Zyra,Xayah,Heimerdinger
Victory,674,Nautilus,Aurelion Sol,Miss Fortune,Aatrox,Jax,Jinx,Malphite,Leona,Quinn,Alistar
Defeat,1286,Ashe,Singed,Nasus,Teemo,Diana,Xin Zhao,Rumble,Amumu,Karma,Soraka
Victory,1031,Nidalee,Quinn,Anivia,Morgana,Maokai,Rengar,Galio,Varus,Orianna,Shyvana
Defeat,1292,Nidalee,Lulu,Quinn,Amumu,Ziggs,Vayne,Fiddlesticks,Graves,Xerath,Kog'Maw
Defeat,943,Kai'Sa,Sejuani,Fizz,Bard,Nautilus,Sion,Rakan,Teemo,Twitch,Kayn
Defeat,1101,Kennen,Heimerdinger,Nami,Kayle,Jinx,Vel'Koz,Xayah,Nidalee,Jayce,Karma
Victory,1540,Zoe,Anivia,Ziggs,Soraka,Lucian,Syndra,Orianna,Graves,Maokai,Nidalee
Victory,1226,Zilean,Evelynn,Lux,Master Yi,Zed,Irelia,Veigar,Shen,Gragas,Quinn
Defeat,1378,Lulu,Diana,Yasuo,Karthus,Ziggs,Sion,Xayah,Vel'Koz,Miss Fortune,Shen
Defeat,1305,Anivia,Twisted Fate,Lissandra,Janna,Jarvan IV,Karma,Caitlyn,Annie,Lux,Lee Sin
Defeat,974,Malphite,Lucian,Corki,Sion,Yasuo,Garen,Jax,Jhin,Vel'Koz,Braum
Victory,1259,Twitch,Nidalee,Heimerdinger,Anivia,Malphite,Ryze,Ekko,Shaco,Zoe,Tristana
Victory,1485,Galio,Cassiopeia,Thresh,Nocturne,Nasus,Karthus,Lux,Draven,Kai'Sa,Viktor
Victory,1120,Ezreal,Nocturne,Azir,Janna,Galio,Teemo,Nunu & Willump,Corki,Xayah,Malzahar
Victory,940,Graves,Alistar,Urgot,Kennen,Swain,Riven,Heimerdinger,Kindred,Pantheon,Zed
Victory,1075,Vayne,Azir,Karthus,Amumu,Rakan,Rammus,Hecarim,Ekko,Ahri,Orianna
Defeat,1168,Gangplank,Diana,Katarina,Varus,Sion,Zyra,Gnar,Caitlyn,Sona,Ezreal
Defeat,984,Ryze,Graves,Veigar,Camille,Miss Fortune,Morgana,Zilean,Zyra,Urgot,Lucian
Victory,1062,Brand,Garen,Zac,Lulu,Nasus,Talon,Lissandra,Syndra,Nidalee,Wukong
Victory,1216,Viktor,Sona,Zoe,Graves,Kai'Sa,Urgot,Zed,Syndra,Ashe,Jhin
Defeat,1458,Volibear,Nami,Fizz,Kai'Sa,Skarner,Brand,Jax,Azir,Riven,Twisted Fate
Defeat,1294,Cassiopeia,Vayne,Urgot,Zyra,LeBlanc,Lissandra,Ashe,Illaoi,Graves,Nidalee
Victory,944,Jinx,Jax,Ziggs,Zac,Ekko,Hecarim,Rumble,Jayce,Maokai,Twitch
Defeat,863,Lucian,Zilean,Alistar,Illaoi,Zac,Elise,Veigar,Jhin,Poppy,Olaf
Defeat,1178,Ryze,Fiddlesticks,Jax,Fiora,Kled,Zoe,Vel'Koz,Warwick,Nocturne,Kai'Sa
Victory,882,Vladimir,Illaoi,Irelia,Renekton,Kayle,Jayce,Orianna,Leona,Dr. Mundo,Zac
Victory,1841,Alistar,Caitlyn,Heimerdinger,Yasuo,Fizz,Amumu,Veigar,LeBlanc,Ezreal,Sivir
Victory,1002,Ziggs,Sona,Dr. Mundo,Sion,Ahri,Yasuo,Lulu,Annie,Darius,Vel'Koz
Victory,991,Aurelion Sol,Jhin,Galio,Renekton,Nunu & Willump,Ashe,Ryze,Vi,Taliyah,Blitzcrank
Victory,1092,Zed,Jinx,Maokai,Lulu,Anivia,Vel'Koz,Shen,Sivir,Akali,Karma
Defeat,1530,Fizz,Zoe,Lulu,Volibear,Hecarim,Syndra,Gragas,Corki,Skarner,Jinx
Victory,1316,Ryze,Azir,Warwick,Varus,Fizz,Xerath,Nautilus,Ahri,Syndra,Kassadin
Victory,769,Ashe,Xerath,Zoe,Ziggs,Sejuani,Jinx,Malphite,Kindred,Miss Fortune,Ahri
Victory,1073,Ahri,Graves,Volibear,Miss Fortune,Lux,Kai'Sa,Illaoi,Varus,Talon,Fizz
Victory,1087,Ahri,Ryze,Zed,Galio,Lucian,Syndra,Pyke,Varus,Rengar,Draven
Defeat,1217,Annie,Akali,Master Yi,Ziggs,Varus,Zoe,Sivir,Garen,Sona,Tahm Kench
Victory,1125,Maokai,Kai'Sa,Ahri,Caitlyn,Olaf,Lulu,Poppy,Aatrox,Zilean,Gragas
Defeat,1360,Nidalee,Katarina,Janna,Annie,Twisted Fate,Heimerdinger,Jhin,Karthus,Kalista,Malphite
Victory,1386,Soraka,Taliyah,Darius,Anivia,Sona,Lucian,Karthus,Nami,Cho'Gath,Shen
Defeat,913,Graves,Janna,Karma,Garen,Xayah,Sivir,Nami,Katarina,Morgana,Miss Fortune
Victory,1149,Teemo,Amumu,Ziggs,Janna,Heimerdinger,Annie,Vayne,Leona,Sion,Kennen
Defeat,1304,Sivir,Xerath,Vayne,Bard,Orianna,Ahri,Kayn,Nunu & Willump,Pyke,Kai'Sa
Victory,1628,Taric,Yorick,Cho'Gath,Zac,Skarner,Ahri,Lux,Lucian,Vayne,Kayle
Defeat,1087,Blitzcrank,Morgana,Udyr,Azir,Veigar,Ziggs,Zed,LeBlanc,Janna,Cho'Gath
Victory,1050,Kindred,Maokai,Azir,Brand,Anivia,Pyke,Galio,Caitlyn,Soraka,Thresh
Defeat,1353,Rumble,Xerath,Diana,Draven,Orianna,Kha'Zix,Jhin,Zilean,Annie,Pantheon
Defeat,1003,Jayce,Veigar,Pyke,Ahri,Ashe,Syndra,Maokai,Lee Sin,Irelia,Garen
Victory,1031,Galio,Zilean,Corki,Janna,Caitlyn,Sivir,Twisted Fate,Kled,Veigar,Lucian
Victory,1534,Thresh,Gragas,Dr. Mundo,Syndra,Viktor,Blitzcrank,Maokai,Mordekaiser,Kha'Zix,Kai'Sa
Victory,1647,Fiora,Vayne,Pantheon,Ahri,Quinn,Alistar,Teemo,Dr. Mundo,Rakan,Lux
Victory,952,Maokai,Heimerdinger,Darius,Annie,Riven,Cho'Gath,Diana,Lee Sin,Vi,Kalista
Victory,1080,Jinx,Urgot,Sona,Ashe,Zilean,Azir,Lulu,Braum,Rengar,Brand
Defeat,1413,Malphite,Vayne,Jinx,Swain,Lucian,Olaf,Jax,Aurelion Sol,LeBlanc,Teemo
Victory,1599,Sivir,Jhin,Poppy,Kai'Sa,Zilean,Miss Fortune,Soraka,Zed,Kha'Zix,Ahri
Victory,1223,Jhin,Quinn,Zac,Bard,Caitlyn,Akali,Ekko,Sion,Orianna,Draven
Defeat,1460,Skarner,Zilean,Irelia,Xerath,Cho'Gath,Jax,Kassadin,Illaoi,Aurelion Sol,Fizz
Victory,1325,Ziggs,Veigar,Swain,Soraka,Ashe,Ezreal,Nami,Varus,Karthus,Lucian
Defeat,744,Ryze,Twisted Fate,Rengar,Darius,LeBlanc,Alistar,Thresh,Twitch,Kayle,Sona
Victory,1040,Rakan,Miss Fortune,Aurelion Sol,Swain,Ziggs,Tryndamere,Karma,Katarina,Janna,Mordekaiser
Defeat,790,Ashe,Annie,Lucian,Kennen,Blitzcrank,Akali,Maokai,Shyvana,Teemo,Miss Fortune
Defeat,1097,Karma,Twitch,Kai'Sa,Kled,Janna,Xayah,Vel'Koz,Master Yi,Fiddlesticks,Thresh
Defeat,609,Tristana,Graves,Renekton,Swain,Master Yi,Fizz,Nasus,Warwick,Draven,Caitlyn
Defeat,1009,Illaoi,Nautilus,Zac,Vladimir,Quinn,Shen,Gangplank,Caitlyn,Twisted Fate,Kalista
Victory,1316,Ryze,Azir,Warwick,Varus,Fizz,Xerath,Nautilus,Ahri,Syndra,Kassadin
Victory,769,Ashe,Xerath,Zoe,Ziggs,Sejuani,Jinx,Malphite,Kindred,Miss Fortune,Ahri
Victory,1073,Ahri,Graves,Volibear,Miss Fortune,Lux,Kai'Sa,Illaoi,Varus,Talon,Fizz
Victory,1087,Ahri,Ryze,Zed,Galio,Lucian,Syndra,Pyke,Varus,Rengar,Draven
Defeat,1217,Annie,Akali,Master Yi,Ziggs,Varus,Zoe,Sivir,Garen,Sona,Tahm Kench
Victory,1125,Maokai,Kai'Sa,Ahri,Caitlyn,Olaf,Lulu,Poppy,Aatrox,Zilean,Gragas
Defeat,1360,Nidalee,Katarina,Janna,Annie,Twisted Fate,Heimerdinger,Jhin,Karthus,Kalista,Malphite
Victory,1199,Fiddlesticks,Maokai,Jinx,Dr. Mundo,Shyvana,Ezreal,Twitch,Veigar,Illaoi,Karma
Victory,1709,Blitzcrank,Cho'Gath,Vladimir,Graves,Akali,Zed,Viktor,Ekko,Garen,Karthus
Defeat,718,Rakan,Thresh,Udyr,Malzahar,Caitlyn,Mordekaiser,Shyvana,Kindred,Cassiopeia,Blitzcrank
Defeat,1089,Zilean,Viktor,Tristana,Ziggs,Fiddlesticks,Karma,Jhin,Xayah,Blitzcrank,Braum
Defeat,906,Kayn,Vladimir,Jax,Ahri,Caitlyn,Riven,Brand,Vel'Koz,Akali,Gangplank
Victory,1339,Leona,Ryze,Jinx,Soraka,Master Yi,Lee Sin,Thresh,Kennen,Sona,Zoe
Victory,791,Janna,Miss Fortune,Twisted Fate,Fiddlesticks,Garen,Ezreal,Kayle,Azir,Nautilus,Sion
Victory,1599,Sivir,Jhin,Poppy,Kai'Sa,Zilean,Miss Fortune,Soraka,Zed,Kha'Zix,Ahri
Victory,1223,Jhin,Quinn,Zac,Bard,Caitlyn,Akali,Ekko,Sion,Orianna,Draven
Defeat,1460,Skarner,Zilean,Irelia,Xerath,Cho'Gath,Jax,Kassadin,Illaoi,Aurelion Sol,Fizz
Defeat,790,Ashe,Annie,Lucian,Kennen,Blitzcrank,Akali,Maokai,Shyvana,Teemo,Miss Fortune
Defeat,1097,Karma,Twitch,Kai'Sa,Kled,Janna,Xayah,Vel'Koz,Master Yi,Fiddlesticks,Thresh
Defeat,609,Tristana,Graves,Renekton,Swain,Master Yi,Fizz,Nasus,Warwick,Draven,Caitlyn
Defeat,1009,Illaoi,Nautilus,Zac,Vladimir,Quinn,Shen,Gangplank,Caitlyn,Twisted Fate,Kalista
Victory,1199,Fiddlesticks,Maokai,Jinx,Dr. Mundo,Shyvana,Ezreal,Twitch,Veigar,Illaoi,Karma
Victory,791,Janna,Miss Fortune,Twisted Fate,Fiddlesticks,Garen,Ezreal,Kayle,Azir,Nautilus,Sion
Defeat,969,Corki,Cassiopeia,Annie,Cho'Gath,Dr. Mundo,Gragas,Shaco,Sivir,Heimerdinger,Nami
Defeat,852,Rakan,Veigar,Twisted Fate,Xayah,Braum,Brand,Kog'Maw,Pyke,Miss Fortune,Cassiopeia
Defeat,961,Ryze,Draven,Varus,Yasuo,Singed,Garen,Zyra,Maokai,Leona,Teemo
Defeat,1309,Anivia,Diana,Poppy,Irelia,Kai'Sa,Gangplank,Rakan,Kennen,Camille,Amumu
Victory,1324,Alistar,Ashe,Fizz,Singed,Vel'Koz,Ryze,Gangplank,Soraka,Darius,Rumble
Victory,1815,Cho'Gath,Nunu & Willump,Varus,Annie,Heimerdinger,Ryze,Kassadin,Malzahar,Thresh,Lucian
Defeat,836,Rammus,Draven,Kassadin,Diana,Twitch,Sejuani,Sivir,Ekko,Zed,Gangplank
Victory,1038,Braum,Twitch,Morgana,Zed,Xayah,Lissandra,Bard,Lucian,Kai'Sa,Heimerdinger
Victory,1599,Sivir,Jhin,Poppy,Kai'Sa,Zilean,Miss Fortune,Soraka,Zed,Kha'Zix,Ahri
Victory,1048,Ahri,Twisted Fate,Kai'Sa,Azir,Miss Fortune,Pyke,Blitzcrank,Darius,Kalista,Jinx
Victory,1217,Ashe,Zilean,Vayne,Illaoi,Nami,Aurelion Sol,Wukong,Akali,Fiddlesticks,Jarvan IV
Victory,949,Lux,Galio,Vel'Koz,Riven,Orianna,Blitzcrank,Syndra,Ryze,Annie,Vi
Defeat,1143,Zoe,Taliyah,Lux,Xayah,Kha'Zix,Thresh,Fizz,Jinx,Mordekaiser,Ahri
Victory,949,Thresh,Annie,Varus,Aatrox,Sona,Vayne,Teemo,Dr. Mundo,Zed,Kog'Maw
Defeat,1137,Taliyah,Soraka,Shen,Ryze,Thresh,Yasuo,Ezreal,Kai'Sa,Swain,Braum
Defeat,1460,Skarner,Zilean,Irelia,Xerath,Cho'Gath,Jax,Kassadin,Illaoi,Aurelion Sol,Fizz
Victory,1325,Ziggs,Veigar,Swain,Soraka,Ashe,Ezreal,Nami,Varus,Karthus,Lucian
Defeat,744,Ryze,Twisted Fate,Rengar,Darius,LeBlanc,Alistar,Thresh,Twitch,Kayle,Sona
Victory,797,Morgana,Nunu & Willump,Diana,Volibear,Leona,Quinn,Tristana,Xerath,Pyke,Yasuo
Victory,1040,Rakan,Miss Fortune,Aurelion Sol,Swain,Ziggs,Tryndamere,Karma,Katarina,Janna,Mordekaiser
Defeat,790,Ashe,Annie,Lucian,Kennen,Blitzcrank,Akali,Maokai,Shyvana,Teemo,Miss Fortune
Defeat,1097,Karma,Twitch,Kai'Sa,Kled,Janna,Xayah,Vel'Koz,Master Yi,Fiddlesticks,Thresh
Defeat,609,Tristana,Graves,Renekton,Swain,Master Yi,Fizz,Nasus,Warwick,Draven,Caitlyn
Defeat,1009,Illaoi,Nautilus,Zac,Vladimir,Quinn,Shen,Gangplank,Caitlyn,Twisted Fate,Kalista
